"Customer ID","rfm_segment","r_score","f_score","m_score"
14041.0,"221",2,2,1
17060.0,"211",2,1,1
14155.0,"211",2,1,1
14633.0,"222",2,2,2
15703.0,"211",2,1,1
12902.0,"211",2,1,1
16402.0,"242",2,4,2
14693.0,"233",2,3,3
16096.0,"234",2,3,4
15408.0,"222",2,2,2
15445.0,"212",2,1,2
17230.0,"255",2,5,5
14762.0,"222",2,2,2
13934.0,"223",2,2,3
18224.0,"211",2,1,1
17678.0,"222",2,2,2
17763.0,"221",2,2,1
13262.0,"232",2,3,2
16427.0,"211",2,1,1
14632.0,"211",2,1,1
16135.0,"233",2,3,3
12831.0,"222",2,2,2
15437.0,"232",2,3,2
15457.0,"231",2,3,1
16721.0,"222",2,2,2
17102.0,"211",2,1,1
13239.0,"244",2,4,4
14870.0,"234",2,3,4
17507.0,"243",2,4,3
18191.0,"212",2,1,2
13132.0,"211",2,1,1
17486.0,"222",2,2,2
12564.0,"222",2,2,2
16250.0,"233",2,3,3
12811.0,"233",2,3,3
13341.0,"233",2,3,3
13512.0,"233",2,3,3
17698.0,"211",2,1,1
16022.0,"233",2,3,3
16769.0,"243",2,4,3
16063.0,"222",2,2,2
15178.0,"211",2,1,1
14348.0,"222",2,2,2
14536.0,"221",2,2,1
13452.0,"213",2,1,3
18071.0,"244",2,4,4
16256.0,"224",2,2,4
13357.0,"255",2,5,5
14476.0,"221",2,2,1
13368.0,"233",2,3,3
12792.0,"233",2,3,3
13649.0,"244",2,4,4
15083.0,"211",2,1,1
18010.0,"211",2,1,1
16692.0,"214",2,1,4
15032.0,"245",2,4,5
13803.0,"244",2,4,4
13439.0,"243",2,4,3
16980.0,"244",2,4,4
17775.0,"211",2,1,1
15353.0,"255",2,5,5
15424.0,"223",2,2,3
15832.0,"233",2,3,3
15528.0,"221",2,2,1
14256.0,"244",2,4,4
14479.0,"244",2,4,4
13060.0,"212",2,1,2
14890.0,"233",2,3,3
13043.0,"212",2,1,2
16619.0,"244",2,4,4
15894.0,"242",2,4,2
14957.0,"222",2,2,2
17212.0,"223",2,2,3
14886.0,"222",2,2,2
13626.0,"233",2,3,3
15589.0,"222",2,2,2
13841.0,"211",2,1,1
17701.0,"222",2,2,2
17580.0,"242",2,4,2
16162.0,"211",2,1,1
15691.0,"212",2,1,2
13781.0,"233",2,3,3
12755.0,"245",2,4,5
16142.0,"222",2,2,2
13059.0,"254",2,5,4
18185.0,"222",2,2,2
17956.0,"211",2,1,1
18108.0,"233",2,3,3
16586.0,"224",2,2,4
16105.0,"244",2,4,4
15442.0,"213",2,1,3
17492.0,"233",2,3,3
14747.0,"222",2,2,2
15917.0,"242",2,4,2
14220.0,"224",2,2,4
17140.0,"222",2,2,2
14964.0,"211",2,1,1
16378.0,"222",2,2,2
17438.0,"234",2,3,4
17906.0,"211",2,1,1
16144.0,"211",2,1,1
12580.0,"233",2,3,3
13712.0,"223",2,2,3
14465.0,"255",2,5,5
13718.0,"212",2,1,2
14981.0,"222",2,2,2
16643.0,"233",2,3,3
15119.0,"212",2,1,2
14924.0,"223",2,2,3
16623.0,"233",2,3,3
16010.0,"254",2,5,4
17035.0,"222",2,2,2
15775.0,"211",2,1,1
13863.0,"234",2,3,4
13508.0,"222",2,2,2
12447.0,"222",2,2,2
13570.0,"221",2,2,1
18129.0,"211",2,1,1
13501.0,"244",2,4,4
17574.0,"211",2,1,1
14616.0,"212",2,1,2
16552.0,"222",2,2,2
14669.0,"255",2,5,5
17972.0,"221",2,2,1
17278.0,"222",2,2,2
15363.0,"233",2,3,3
13484.0,"233",2,3,3
15777.0,"234",2,3,4
16697.0,"221",2,2,1
15109.0,"233",2,3,3
13740.0,"244",2,4,4
16097.0,"211",2,1,1
13221.0,"233",2,3,3
12982.0,"254",2,5,4
15139.0,"211",2,1,1
15212.0,"211",2,1,1
15935.0,"221",2,2,1
16957.0,"212",2,1,2
15230.0,"222",2,2,2
17362.0,"243",2,4,3
14154.0,"255",2,5,5
14206.0,"233",2,3,3
14619.0,"234",2,3,4
17601.0,"232",2,3,2
17142.0,"244",2,4,4
12582.0,"244",2,4,4
13120.0,"211",2,1,1
12769.0,"223",2,2,3
12639.0,"234",2,3,4
17367.0,"221",2,2,1
15246.0,"233",2,3,3
18213.0,"211",2,1,1
17990.0,"234",2,3,4
16193.0,"233",2,3,3
14532.0,"255",2,5,5
17582.0,"244",2,4,4
13474.0,"243",2,4,3
17697.0,"222",2,2,2
12754.0,"235",2,3,5
16947.0,"233",2,3,3
15973.0,"223",2,2,3
16617.0,"211",2,1,1
15749.0,"215",2,1,5
16217.0,"222",2,2,2
18009.0,"254",2,5,4
14672.0,"243",2,4,3
14326.0,"233",2,3,3
17746.0,"233",2,3,3
14339.0,"223",2,2,3
14242.0,"222",2,2,2
15717.0,"223",2,2,3
12585.0,"244",2,4,4
13101.0,"233",2,3,3
15225.0,"222",2,2,2
12733.0,"244",2,4,4
17217.0,"221",2,2,1
14148.0,"222",2,2,2
13485.0,"245",2,4,5
15517.0,"222",2,2,2
17120.0,"222",2,2,2
15135.0,"222",2,2,2
15655.0,"222",2,2,2
17946.0,"221",2,2,1
12506.0,"221",2,2,1
12354.0,"233",2,3,3
17718.0,"222",2,2,2
14770.0,"255",2,5,5
16587.0,"211",2,1,1
12622.0,"211",2,1,1
13482.0,"222",2,2,2
17670.0,"211",2,1,1
16834.0,"233",2,3,3
17277.0,"233",2,3,3
16823.0,"244",2,4,4
12573.0,"243",2,4,3
14586.0,"221",2,2,1
16698.0,"214",2,1,4
16965.0,"221",2,2,1
15891.0,"232",2,3,2
17187.0,"222",2,2,2
15223.0,"233",2,3,3
15143.0,"222",2,2,2
13229.0,"211",2,1,1
14271.0,"231",2,3,1
17893.0,"211",2,1,1
14022.0,"233",2,3,3
17991.0,"232",2,3,2
15210.0,"233",2,3,3
16163.0,"244",2,4,4
14311.0,"232",2,3,2
14304.0,"244",2,4,4
16634.0,"244",2,4,4
16055.0,"211",2,1,1
17501.0,"222",2,2,2
17443.0,"212",2,1,2
18220.0,"224",2,2,4
16610.0,"211",2,1,1
17646.0,"255",2,5,5
17394.0,"211",2,1,1
13731.0,"233",2,3,3
16227.0,"233",2,3,3
16990.0,"212",2,1,2
17374.0,"233",2,3,3
16109.0,"223",2,2,3
14340.0,"211",2,1,1
13711.0,"244",2,4,4
16714.0,"244",2,4,4
15147.0,"223",2,2,3
18239.0,"244",2,4,4
16457.0,"211",2,1,1
14199.0,"223",2,2,3
17849.0,"233",2,3,3
14423.0,"223",2,2,3
15759.0,"223",2,2,3
14697.0,"221",2,2,1
18183.0,"233",2,3,3
14393.0,"211",2,1,1
15235.0,"255",2,5,5
17548.0,"232",2,3,2
15668.0,"211",2,1,1
16319.0,"212",2,1,2
17174.0,"211",2,1,1
18227.0,"211",2,1,1
17604.0,"253",2,5,3
18078.0,"243",2,4,3
15552.0,"221",2,2,1
12414.0,"223",2,2,3
13723.0,"234",2,3,4
14161.0,"255",2,5,5
13642.0,"242",2,4,2
13561.0,"254",2,5,4
15092.0,"233",2,3,3
14353.0,"222",2,2,2
16756.0,"244",2,4,4
18120.0,"221",2,2,1
12355.0,"223",2,2,3
14699.0,"233",2,3,3
12821.0,"211",2,1,1
12888.0,"212",2,1,2
17597.0,"245",2,4,5
15381.0,"224",2,2,4
16306.0,"233",2,3,3
15063.0,"212",2,1,2
16431.0,"243",2,4,3
13990.0,"212",2,1,2
14920.0,"244",2,4,4
16297.0,"222",2,2,2
14149.0,"232",2,3,2
15079.0,"245",2,4,5
13052.0,"255",2,5,5
15732.0,"244",2,4,4
14288.0,"222",2,2,2
17889.0,"243",2,4,3
13235.0,"231",2,3,1
12625.0,"255",2,5,5
12976.0,"245",2,4,5
16244.0,"244",2,4,4
16943.0,"223",2,2,3
14988.0,"254",2,5,4
13837.0,"222",2,2,2
16006.0,"242",2,4,2
18133.0,"213",2,1,3
13952.0,"255",2,5,5
17970.0,"222",2,2,2
12770.0,"225",2,2,5
12857.0,"245",2,4,5
14873.0,"233",2,3,3
14689.0,"211",2,1,1
15333.0,"213",2,1,3
17263.0,"221",2,2,1
15813.0,"234",2,3,4
14489.0,"244",2,4,4
14888.0,"222",2,2,2
13976.0,"234",2,3,4
14320.0,"244",2,4,4
17504.0,"255",2,5,5
14000.0,"234",2,3,4
18218.0,"233",2,3,3
12690.0,"212",2,1,2
16116.0,"223",2,2,3
17556.0,"212",2,1,2
13572.0,"224",2,2,4
13531.0,"244",2,4,4
14896.0,"254",2,5,4
17245.0,"222",2,2,2
17871.0,"243",2,4,3
12897.0,"212",2,1,2
14620.0,"222",2,2,2
13762.0,"234",2,3,4
15648.0,"223",2,2,3
13887.0,"222",2,2,2
12353.0,"222",2,2,2
13391.0,"211",2,1,1
17455.0,"211",2,1,1
13151.0,"254",2,5,4
13243.0,"254",2,5,4
16226.0,"223",2,2,3
18048.0,"232",2,3,2
14195.0,"224",2,2,4
13227.0,"211",2,1,1
17176.0,"233",2,3,3
14647.0,"232",2,3,2
15724.0,"222",2,2,2
15292.0,"221",2,2,1
15705.0,"211",2,1,1
13339.0,"233",2,3,3
17715.0,"212",2,1,2
13223.0,"213",2,1,3
14817.0,"255",2,5,5
13737.0,"222",2,2,2
18202.0,"234",2,3,4
15314.0,"233",2,3,3
15042.0,"212",2,1,2
15882.0,"244",2,4,4
17955.0,"223",2,2,3
17770.0,"233",2,3,3
14705.0,"211",2,1,1
14985.0,"242",2,4,2
14009.0,"233",2,3,3
16448.0,"232",2,3,2
15729.0,"211",2,1,1
13479.0,"233",2,3,3
12974.0,"222",2,2,2
16356.0,"232",2,3,2
12547.0,"222",2,2,2
16838.0,"233",2,3,3
14816.0,"212",2,1,2
17550.0,"254",2,5,4
13659.0,"255",2,5,5
14828.0,"245",2,4,5
14280.0,"211",2,1,1
13135.0,"225",2,2,5
16275.0,"244",2,4,4
12999.0,"222",2,2,2
16323.0,"212",2,1,2
16034.0,"233",2,3,3
16889.0,"254",2,5,4
17152.0,"224",2,2,4
12426.0,"244",2,4,4
15897.0,"221",2,2,1
16567.0,"223",2,2,3
17051.0,"243",2,4,3
15925.0,"211",2,1,1
16483.0,"221",2,2,1
13398.0,"233",2,3,3
13070.0,"223",2,2,3
17454.0,"244",2,4,4
12790.0,"232",2,3,2
18231.0,"255",2,5,5
18190.0,"233",2,3,3
16810.0,"233",2,3,3
14377.0,"213",2,1,3
16424.0,"212",2,1,2
13475.0,"244",2,4,4
17472.0,"253",2,5,3
13062.0,"212",2,1,2
17820.0,"231",2,3,1
14740.0,"255",2,5,5
16449.0,"233",2,3,3
15918.0,"232",2,3,2
17578.0,"233",2,3,3
14453.0,"221",2,2,1
12590.0,"235",2,3,5
15658.0,"244",2,4,4
16529.0,"344",3,4,4
17375.0,"343",3,4,3
13294.0,"344",3,4,4
16230.0,"322",3,2,2
12601.0,"323",3,2,3
16117.0,"343",3,4,3
16967.0,"322",3,2,2
15405.0,"323",3,2,3
16659.0,"311",3,1,1
13885.0,"322",3,2,2
15508.0,"343",3,4,3
17708.0,"333",3,3,3
14682.0,"344",3,4,4
14512.0,"344",3,4,4
16883.0,"354",3,5,4
16963.0,"311",3,1,1
13682.0,"311",3,1,1
16849.0,"311",3,1,1
15852.0,"321",3,2,1
16520.0,"354",3,5,4
15386.0,"322",3,2,2
16611.0,"344",3,4,4
14542.0,"311",3,1,1
12868.0,"344",3,4,4
14867.0,"345",3,4,5
12891.0,"313",3,1,3
17874.0,"333",3,3,3
14375.0,"353",3,5,3
17124.0,"322",3,2,2
17987.0,"353",3,5,3
16763.0,"333",3,3,3
17026.0,"311",3,1,1
17707.0,"323",3,2,3
13395.0,"343",3,4,3
14625.0,"355",3,5,5
17854.0,"343",3,4,3
12383.0,"344",3,4,4
17409.0,"345",3,4,5
16955.0,"334",3,3,4
14622.0,"322",3,2,2
16832.0,"322",3,2,2
12802.0,"344",3,4,4
13811.0,"313",3,1,3
14241.0,"312",3,1,2
15780.0,"322",3,2,2
16113.0,"321",3,2,1
13900.0,"344",3,4,4
13462.0,"333",3,3,3
13686.0,"322",3,2,2
15609.0,"322",3,2,2
17234.0,"311",3,1,1
16614.0,"333",3,3,3
13533.0,"332",3,3,2
15098.0,"313",3,1,3
14450.0,"333",3,3,3
18281.0,"321",3,2,1
14823.0,"332",3,3,2
14573.0,"354",3,5,4
12732.0,"311",3,1,1
17795.0,"332",3,3,2
15069.0,"333",3,3,3
17349.0,"343",3,4,3
13080.0,"322",3,2,2
14231.0,"333",3,3,3
13663.0,"344",3,4,4
15643.0,"323",3,2,3
13476.0,"344",3,4,4
12818.0,"314",3,1,4
15912.0,"343",3,4,3
17749.0,"333",3,3,3
17179.0,"344",3,4,4
15574.0,"354",3,5,4
16461.0,"354",3,5,4
16644.0,"333",3,3,3
17536.0,"312",3,1,2
18165.0,"312",3,1,2
14222.0,"333",3,3,3
15585.0,"322",3,2,2
16276.0,"324",3,2,4
16257.0,"311",3,1,1
17446.0,"311",3,1,1
14037.0,"343",3,4,3
14245.0,"344",3,4,4
13951.0,"333",3,3,3
15219.0,"323",3,2,3
18168.0,"355",3,5,5
14491.0,"322",3,2,2
17616.0,"313",3,1,3
15909.0,"311",3,1,1
13005.0,"333",3,3,3
13618.0,"311",3,1,1
16805.0,"353",3,5,3
14162.0,"322",3,2,2
16050.0,"322",3,2,2
16484.0,"322",3,2,2
17879.0,"311",3,1,1
13568.0,"331",3,3,1
18062.0,"334",3,3,4
15535.0,"343",3,4,3
12837.0,"343",3,4,3
15076.0,"344",3,4,4
15921.0,"343",3,4,3
17897.0,"354",3,5,4
13343.0,"322",3,2,2
15016.0,"343",3,4,3
18260.0,"355",3,5,5
15825.0,"322",3,2,2
16320.0,"355",3,5,5
15389.0,"314",3,1,4
15700.0,"343",3,4,3
15280.0,"332",3,3,2
16739.0,"333",3,3,3
15507.0,"332",3,3,2
16526.0,"323",3,2,3
17960.0,"321",3,2,1
15412.0,"311",3,1,1
13936.0,"333",3,3,3
16114.0,"311",3,1,1
16214.0,"344",3,4,4
17877.0,"311",3,1,1
16247.0,"311",3,1,1
14643.0,"334",3,3,4
15041.0,"342",3,4,2
14998.0,"343",3,4,3
16287.0,"333",3,3,3
15130.0,"322",3,2,2
15384.0,"344",3,4,4
16647.0,"322",3,2,2
17709.0,"333",3,3,3
17630.0,"322",3,2,2
15379.0,"355",3,5,5
14656.0,"353",3,5,3
17204.0,"355",3,5,5
13929.0,"335",3,3,5
13937.0,"333",3,3,3
14584.0,"354",3,5,4
17704.0,"323",3,2,3
13856.0,"333",3,3,3
15258.0,"323",3,2,3
15665.0,"355",3,5,5
12809.0,"344",3,4,4
15104.0,"333",3,3,3
17969.0,"354",3,5,4
14795.0,"311",3,1,1
15644.0,"353",3,5,3
12548.0,"311",3,1,1
13453.0,"333",3,3,3
12493.0,"322",3,2,2
17980.0,"333",3,3,3
17110.0,"332",3,3,2
15976.0,"354",3,5,4
16473.0,"322",3,2,2
13656.0,"343",3,4,3
16545.0,"313",3,1,3
14481.0,"344",3,4,4
14351.0,"311",3,1,1
13300.0,"334",3,3,4
17900.0,"311",3,1,1
15146.0,"344",3,4,4
17391.0,"312",3,1,2
17408.0,"311",3,1,1
15537.0,"321",3,2,1
14327.0,"344",3,4,4
16801.0,"343",3,4,3
16553.0,"355",3,5,5
12424.0,"345",3,4,5
15578.0,"311",3,1,1
14803.0,"333",3,3,3
17891.0,"321",3,2,1
17123.0,"333",3,3,3
17505.0,"344",3,4,4
15483.0,"353",3,5,3
16498.0,"311",3,1,1
12922.0,"322",3,2,2
17939.0,"311",3,1,1
13833.0,"333",3,3,3
17899.0,"321",3,2,1
17105.0,"343",3,4,3
15007.0,"311",3,1,1
17781.0,"311",3,1,1
17765.0,"342",3,4,2
17464.0,"333",3,3,3
16344.0,"333",3,3,3
14338.0,"333",3,3,3
15349.0,"332",3,3,2
13826.0,"311",3,1,1
15646.0,"343",3,4,3
13085.0,"344",3,4,4
18203.0,"332",3,3,2
16338.0,"311",3,1,1
16146.0,"333",3,3,3
17046.0,"344",3,4,4
14352.0,"333",3,3,3
14645.0,"333",3,3,3
13253.0,"335",3,3,5
16829.0,"322",3,2,2
15889.0,"354",3,5,4
15334.0,"342",3,4,2
17341.0,"354",3,5,4
16919.0,"355",3,5,5
12450.0,"333",3,3,3
12977.0,"332",3,3,2
15512.0,"322",3,2,2
13291.0,"355",3,5,5
13583.0,"344",3,4,4
12980.0,"335",3,3,5
14459.0,"345",3,4,5
18013.0,"321",3,2,1
14021.0,"344",3,4,4
16581.0,"311",3,1,1
13699.0,"333",3,3,3
18072.0,"321",3,2,1
13302.0,"311",3,1,1
16091.0,"322",3,2,2
14264.0,"344",3,4,4
12648.0,"333",3,3,3
14104.0,"343",3,4,3
14905.0,"344",3,4,4
15182.0,"345",3,4,5
18037.0,"321",3,2,1
14016.0,"355",3,5,5
13338.0,"344",3,4,4
15920.0,"342",3,4,2
13955.0,"342",3,4,2
17787.0,"344",3,4,4
18024.0,"321",3,2,1
17126.0,"354",3,5,4
13678.0,"311",3,1,1
15045.0,"313",3,1,3
13754.0,"322",3,2,2
14552.0,"342",3,4,2
13675.0,"322",3,2,2
18142.0,"323",3,2,3
13745.0,"333",3,3,3
15265.0,"355",3,5,5
12717.0,"334",3,3,4
17337.0,"354",3,5,4
15577.0,"332",3,3,2
12669.0,"344",3,4,4
18193.0,"333",3,3,3
14267.0,"334",3,3,4
14548.0,"344",3,4,4
14483.0,"311",3,1,1
16998.0,"312",3,1,2
15895.0,"311",3,1,1
15795.0,"344",3,4,4
16450.0,"334",3,3,4
18121.0,"323",3,2,3
13667.0,"342",3,4,2
12405.0,"334",3,3,4
12653.0,"345",3,4,5
14847.0,"334",3,3,4
12915.0,"343",3,4,3
15256.0,"311",3,1,1
15402.0,"344",3,4,4
17259.0,"354",3,5,4
14461.0,"355",3,5,5
14891.0,"333",3,3,3
12815.0,"333",3,3,3
17440.0,"312",3,1,2
17444.0,"345",3,4,5
17948.0,"312",3,1,2
15004.0,"344",3,4,4
14958.0,"333",3,3,3
14722.0,"342",3,4,2
15716.0,"355",3,5,5
13967.0,"311",3,1,1
16054.0,"344",3,4,4
12833.0,"322",3,2,2
17984.0,"354",3,5,4
14758.0,"345",3,4,5
13821.0,"354",3,5,4
16398.0,"344",3,4,4
17448.0,"355",3,5,5
13564.0,"355",3,5,5
15369.0,"344",3,4,4
13154.0,"343",3,4,3
12840.0,"345",3,4,5
14117.0,"311",3,1,1
12947.0,"344",3,4,4
15713.0,"333",3,3,3
12468.0,"345",3,4,5
16112.0,"311",3,1,1
17065.0,"311",3,1,1
14437.0,"333",3,3,3
12875.0,"314",3,1,4
12510.0,"345",3,4,5
12521.0,"333",3,3,3
17866.0,"323",3,2,3
15802.0,"311",3,1,1
16807.0,"344",3,4,4
17962.0,"353",3,5,3
15108.0,"334",3,3,4
14259.0,"311",3,1,1
17694.0,"344",3,4,4
17660.0,"342",3,4,2
16654.0,"344",3,4,4
15623.0,"344",3,4,4
14400.0,"334",3,3,4
16866.0,"311",3,1,1
18146.0,"311",3,1,1
15704.0,"355",3,5,5
18262.0,"332",3,3,2
12916.0,"355",3,5,5
17265.0,"342",3,4,2
17312.0,"313",3,1,3
16305.0,"322",3,2,2
16948.0,"333",3,3,3
12864.0,"312",3,1,2
17935.0,"333",3,3,3
13802.0,"355",3,5,5
12763.0,"323",3,2,3
13037.0,"355",3,5,5
16178.0,"323",3,2,3
17040.0,"322",3,2,2
14100.0,"321",3,2,1
13296.0,"333",3,3,3
14692.0,"344",3,4,4
15372.0,"335",3,3,5
15855.0,"343",3,4,3
13492.0,"334",3,3,4
17693.0,"321",3,2,1
13730.0,"333",3,3,3
13194.0,"312",3,1,2
16447.0,"333",3,3,3
16696.0,"313",3,1,3
15261.0,"344",3,4,4
17649.0,"344",3,4,4
18151.0,"344",3,4,4
13420.0,"311",3,1,1
12453.0,"333",3,3,3
15639.0,"333",3,3,3
15118.0,"311",3,1,1
15746.0,"321",3,2,1
14002.0,"332",3,3,2
12743.0,"342",3,4,2
12507.0,"334",3,3,4
17931.0,"355",3,5,5
15245.0,"345",3,4,5
18268.0,"334",3,3,4
15942.0,"312",3,1,2
14143.0,"311",3,1,1
16147.0,"344",3,4,4
15149.0,"334",3,3,4
13414.0,"334",3,3,4
15776.0,"321",3,2,1
17926.0,"333",3,3,3
18064.0,"335",3,3,5
17695.0,"334",3,3,4
14885.0,"324",3,2,4
15438.0,"321",3,2,1
12942.0,"343",3,4,3
17941.0,"314",3,1,4
12534.0,"333",3,3,3
14403.0,"324",3,2,4
17615.0,"333",3,3,3
17282.0,"354",3,5,4
17553.0,"315",3,1,5
15120.0,"322",3,2,2
13075.0,"323",3,2,3
12644.0,"344",3,4,4
12378.0,"355",3,5,5
14133.0,"333",3,3,3
14076.0,"331",3,3,1
17353.0,"325",3,2,5
17887.0,"311",3,1,1
12750.0,"312",3,1,2
15374.0,"312",3,1,2
17053.0,"312",3,1,2
13106.0,"323",3,2,3
12643.0,"335",3,3,5
16324.0,"342",3,4,2
16835.0,"344",3,4,4
14972.0,"321",3,2,1
17514.0,"342",3,4,2
12917.0,"335",3,3,5
15133.0,"334",3,3,4
14344.0,"355",3,5,5
17692.0,"345",3,4,5
15254.0,"333",3,3,3
14778.0,"323",3,2,3
13402.0,"344",3,4,4
18099.0,"321",3,2,1
16572.0,"333",3,3,3
13218.0,"311",3,1,1
17267.0,"322",3,2,2
17723.0,"315",3,1,5
13513.0,"333",3,3,3
17457.0,"335",3,3,5
16174.0,"334",3,3,4
17400.0,"355",3,5,5
13082.0,"345",3,4,5
14079.0,"313",3,1,3
13248.0,"322",3,2,2
14331.0,"322",3,2,2
13752.0,"344",3,4,4
14053.0,"312",3,1,2
17331.0,"311",3,1,1
16951.0,"344",3,4,4
13869.0,"355",3,5,5
17085.0,"355",3,5,5
16788.0,"354",3,5,4
15985.0,"344",3,4,4
14127.0,"344",3,4,4
15247.0,"323",3,2,3
13280.0,"354",3,5,4
12929.0,"311",3,1,1
13355.0,"323",3,2,3
13217.0,"312",3,1,2
13162.0,"355",3,5,5
14024.0,"323",3,2,3
17994.0,"354",3,5,4
13388.0,"333",3,3,3
12693.0,"344",3,4,4
15581.0,"355",3,5,5
14346.0,"344",3,4,4
17429.0,"344",3,4,4
17531.0,"334",3,3,4
17248.0,"342",3,4,2
13722.0,"355",3,5,5
13645.0,"311",3,1,1
13307.0,"312",3,1,2
17642.0,"344",3,4,4
15689.0,"322",3,2,2
13873.0,"333",3,3,3
13888.0,"354",3,5,4
15192.0,"344",3,4,4
16045.0,"345",3,4,5
16317.0,"344",3,4,4
12399.0,"344",3,4,4
14855.0,"355",3,5,5
17122.0,"322",3,2,2
14406.0,"311",3,1,1
15683.0,"322",3,2,2
16292.0,"333",3,3,3
13116.0,"322",3,2,2
13621.0,"321",3,2,1
17252.0,"342",3,4,2
12758.0,"355",3,5,5
16272.0,"322",3,2,2
15624.0,"323",3,2,3
18143.0,"333",3,3,3
13799.0,"344",3,4,4
17958.0,"323",3,2,3
13720.0,"333",3,3,3
16961.0,"333",3,3,3
16902.0,"334",3,3,4
15480.0,"355",3,5,5
15342.0,"322",3,2,2
14006.0,"334",3,3,4
15002.0,"355",3,5,5
15768.0,"355",3,5,5
16927.0,"312",3,1,2
14918.0,"345",3,4,5
12641.0,"311",3,1,1
17048.0,"344",3,4,4
17398.0,"323",3,2,3
15734.0,"334",3,3,4
14323.0,"332",3,3,2
16755.0,"355",3,5,5
18073.0,"335",3,3,5
13655.0,"344",3,4,4
15541.0,"321",3,2,1
17070.0,"342",3,4,2
18248.0,"333",3,3,3
18178.0,"355",3,5,5
12688.0,"345",3,4,5
13027.0,"345",3,4,5
12729.0,"322",3,2,2
13273.0,"311",3,1,1
15472.0,"332",3,3,2
17742.0,"344",3,4,4
15232.0,"323",3,2,3
16582.0,"312",3,1,2
15797.0,"314",3,1,4
17045.0,"333",3,3,3
14745.0,"344",3,4,4
15396.0,"313",3,1,3
12418.0,"344",3,4,4
16419.0,"344",3,4,4
13242.0,"323",3,2,3
15938.0,"333",3,3,3
14772.0,"311",3,1,1
12968.0,"311",3,1,1
14566.0,"325",3,2,5
17029.0,"324",3,2,4
14246.0,"334",3,3,4
14224.0,"354",3,5,4
14460.0,"333",3,3,3
14013.0,"333",3,3,3
15313.0,"311",3,1,1
12363.0,"322",3,2,2
16952.0,"343",3,4,3
17585.0,"354",3,5,4
14265.0,"344",3,4,4
13933.0,"323",3,2,3
14045.0,"335",3,3,5
17083.0,"345",3,4,5
14930.0,"355",3,5,5
14364.0,"335",3,3,5
16550.0,"355",3,5,5
12593.0,"322",3,2,2
14523.0,"311",3,1,1
13593.0,"355",3,5,5
17242.0,"345",3,4,5
13140.0,"344",3,4,4
13425.0,"355",3,5,5
18018.0,"331",3,3,1
14301.0,"334",3,3,4
16302.0,"311",3,1,1
17268.0,"324",3,2,4
12853.0,"345",3,4,5
16536.0,"332",3,3,2
17256.0,"322",3,2,2
13411.0,"321",3,2,1
14407.0,"334",3,3,4
15812.0,"345",3,4,5
15800.0,"354",3,5,4
12649.0,"344",3,4,4
16340.0,"354",3,5,4
14973.0,"324",3,2,4
17869.0,"343",3,4,3
17134.0,"323",3,2,3
14196.0,"312",3,1,2
15263.0,"311",3,1,1
14314.0,"311",3,1,1
13000.0,"333",3,3,3
16093.0,"311",3,1,1
17844.0,"311",3,1,1
16503.0,"355",3,5,5
14687.0,"334",3,3,4
16429.0,"312",3,1,2
16859.0,"344",3,4,4
12624.0,"333",3,3,3
14055.0,"324",3,2,4
12715.0,"322",3,2,2
15663.0,"311",3,1,1
18200.0,"321",3,2,1
17189.0,"343",3,4,3
13003.0,"311",3,1,1
17146.0,"355",3,5,5
16641.0,"322",3,2,2
13489.0,"312",3,1,2
15641.0,"355",3,5,5
15074.0,"334",3,3,4
15569.0,"345",3,4,5
14472.0,"354",3,5,4
13301.0,"343",3,4,3
15325.0,"354",3,5,4
15095.0,"345",3,4,5
16816.0,"322",3,2,2
13778.0,"333",3,3,3
16806.0,"343",3,4,3
12814.0,"311",3,1,1
14078.0,"344",3,4,4
15866.0,"331",3,3,1
17298.0,"333",3,3,3
16083.0,"334",3,3,4
15596.0,"355",3,5,5
14513.0,"323",3,2,3
17747.0,"311",3,1,1
17320.0,"345",3,4,5
17588.0,"335",3,3,5
15260.0,"355",3,5,5
13466.0,"333",3,3,3
16780.0,"343",3,4,3
15625.0,"345",3,4,5
16180.0,"355",3,5,5
13631.0,"315",3,1,5
12436.0,"312",3,1,2
16456.0,"355",3,5,5
13470.0,"311",3,1,1
13045.0,"333",3,3,3
13376.0,"333",3,3,3
15829.0,"333",3,3,3
13099.0,"311",3,1,1
16808.0,"322",3,2,2
14436.0,"312",3,1,2
18027.0,"321",3,2,1
16092.0,"344",3,4,4
18087.0,"345",3,4,5
14463.0,"313",3,1,3
14171.0,"332",3,3,2
16761.0,"312",3,1,2
12710.0,"343",3,4,3
12851.0,"342",3,4,2
17774.0,"355",3,5,5
14965.0,"343",3,4,3
17050.0,"355",3,5,5
17229.0,"332",3,3,2
13240.0,"354",3,5,4
13548.0,"353",3,5,3
17722.0,"355",3,5,5
16551.0,"344",3,4,4
13748.0,"334",3,3,4
15364.0,"323",3,2,3
12422.0,"345",3,4,5
15307.0,"311",3,1,1
12502.0,"345",3,4,5
16820.0,"322",3,2,2
13851.0,"345",3,4,5
14565.0,"345",3,4,5
12816.0,"322",3,2,2
16172.0,"344",3,4,4
13192.0,"344",3,4,4
13744.0,"333",3,3,3
17309.0,"322",3,2,2
15491.0,"345",3,4,5
18196.0,"354",3,5,4
17560.0,"334",3,3,4
13158.0,"344",3,4,4
16400.0,"355",3,5,5
14208.0,"322",3,2,2
15462.0,"333",3,3,3
