"Customer ID","cohort_month","Revenue For the Client","Country","Number of unique Invoice","r_score","f_score","m_score"
15603.0,2010-03-01 00:00:00.000,74.73,United Kingdom,3,3,1,1
12409.0,2010-05-01 00:00:00.000,23090.47,Switzerland,13,3,5,5
17460.0,2010-01-01 00:00:00.000,2007.40,United Kingdom,21,3,4,4
16735.0,2009-12-01 00:00:00.000,5632.01,United Kingdom,22,3,5,5
12854.0,2009-12-01 00:00:00.000,2922.37,United Kingdom,11,3,5,5
17027.0,2009-12-01 00:00:00.000,1285.41,United Kingdom,10,3,5,4
12739.0,2010-11-01 00:00:00.000,2726.73,United Arab Emirates,4,3,4,4
13486.0,2011-07-01 00:00:00.000,1122.41,United Kingdom,3,3,3,3
15067.0,2010-04-01 00:00:00.000,3865.13,United Kingdom,6,3,4,5
14038.0,2010-02-01 00:00:00.000,3000.93,United Kingdom,8,3,4,5
13220.0,2010-05-01 00:00:00.000,1336.09,United Kingdom,5,3,3,4
16236.0,2011-09-01 00:00:00.000,432.20,United Kingdom,1,3,2,2
17311.0,2010-02-01 00:00:00.000,3490.66,United Kingdom,7,3,4,5
12930.0,2011-06-01 00:00:00.000,409.90,United Kingdom,4,3,2,2
17079.0,2011-09-01 00:00:00.000,118.80,United Kingdom,1,3,1,1
12609.0,2009-12-01 00:00:00.000,3417.86,Germany,10,3,4,5
14854.0,2010-01-01 00:00:00.000,4302.17,United Kingdom,14,3,5,5
17037.0,2011-09-01 00:00:00.000,1253.22,United Kingdom,2,3,3,4
12425.0,2010-09-01 00:00:00.000,1680.81,Portugal,3,3,4,4
16715.0,2010-05-01 00:00:00.000,625.52,United Kingdom,2,3,2,3
16984.0,2010-03-01 00:00:00.000,10599.42,United Kingdom,19,3,5,5
12516.0,2010-04-01 00:00:00.000,2648.62,Germany,4,3,3,4
12995.0,2011-09-01 00:00:00.000,200.72,United Kingdom,2,3,1,1
15744.0,2011-09-01 00:00:00.000,34.80,United Kingdom,1,3,1,1
13127.0,2011-09-01 00:00:00.000,259.17,United Kingdom,1,3,1,2
17388.0,2009-12-01 00:00:00.000,2691.57,United Kingdom,11,3,3,4
15075.0,2011-09-01 00:00:00.000,773.03,United Kingdom,1,3,2,3
18189.0,2010-03-01 00:00:00.000,1396.58,United Kingdom,5,3,4,4
16978.0,2010-02-01 00:00:00.000,768.88,United Kingdom,3,3,3,3
14014.0,2010-05-01 00:00:00.000,1948.21,United Kingdom,3,3,3,4
14880.0,2011-02-01 00:00:00.000,706.19,United Kingdom,3,3,3,3
13336.0,2011-09-01 00:00:00.000,795.12,United Kingdom,1,3,3,3
14652.0,2011-09-01 00:00:00.000,114.18,United Kingdom,1,3,2,1
15475.0,2011-09-01 00:00:00.000,454.11,United Kingdom,1,3,2,2
15978.0,2010-03-01 00:00:00.000,3272.62,United Kingdom,5,3,4,5
16485.0,2009-12-01 00:00:00.000,2137.68,United Kingdom,7,3,4,4
16872.0,2010-09-01 00:00:00.000,1213.13,United Kingdom,6,3,2,4
15549.0,2010-01-01 00:00:00.000,2308.46,United Kingdom,9,3,4,4
16689.0,2011-09-01 00:00:00.000,303.26,United Kingdom,3,3,2,2
16480.0,2011-09-01 00:00:00.000,769.29,United Kingdom,1,3,3,3
13787.0,2010-01-01 00:00:00.000,1173.70,United Kingdom,9,3,4,3
17498.0,2011-09-01 00:00:00.000,272.22,United Kingdom,1,3,2,2
14561.0,2011-06-01 00:00:00.000,1080.76,United Kingdom,3,3,3,3
15799.0,2010-10-01 00:00:00.000,1424.29,United Kingdom,4,3,4,4
14152.0,2010-02-01 00:00:00.000,1975.44,United Kingdom,9,3,4,4
15312.0,2009-12-01 00:00:00.000,2916.49,United Kingdom,14,3,4,5
12348.0,2010-09-01 00:00:00.000,2019.40,Finland,5,3,3,4
18155.0,2011-02-01 00:00:00.000,347.82,United Kingdom,4,3,2,2
12545.0,2011-03-01 00:00:00.000,1000.39,Spain,2,3,3,3
17154.0,2011-09-01 00:00:00.000,329.34,United Kingdom,1,3,2,2
16594.0,2011-09-01 00:00:00.000,181.09,United Kingdom,1,3,3,1
16342.0,2011-06-01 00:00:00.000,322.41,United Kingdom,4,3,1,2
14757.0,2011-09-01 00:00:00.000,420.50,United Kingdom,1,3,2,2
16198.0,2010-09-01 00:00:00.000,1030.04,United Kingdom,2,3,2,3
15366.0,2010-02-01 00:00:00.000,2389.08,United Kingdom,7,3,4,4
13670.0,2011-09-01 00:00:00.000,349.70,United Kingdom,1,3,2,2
18066.0,2010-10-01 00:00:00.000,1440.40,United Kingdom,3,3,3,4
14806.0,2010-09-01 00:00:00.000,303.43,United Kingdom,2,3,2,2
12823.0,2010-01-01 00:00:00.000,6501.50,United Kingdom,18,3,2,5
13390.0,2011-09-01 00:00:00.000,544.08,United Kingdom,1,3,1,2
15626.0,2010-10-01 00:00:00.000,1049.37,United Kingdom,4,3,4,3
16603.0,2011-09-01 00:00:00.000,482.47,United Kingdom,2,3,2,2
12412.0,2010-06-01 00:00:00.000,2581.03,Denmark,8,3,4,4
13927.0,2010-09-01 00:00:00.000,689.96,United Kingdom,3,3,3,3
17172.0,2009-12-01 00:00:00.000,910.99,United Kingdom,6,3,3,3
16383.0,2010-02-01 00:00:00.000,2910.84,United Kingdom,9,3,5,5
14908.0,2010-09-01 00:00:00.000,381.90,United Kingdom,2,3,1,2
13233.0,2010-01-01 00:00:00.000,1176.46,United Kingdom,4,3,3,3
17674.0,2010-12-01 00:00:00.000,851.70,United Kingdom,2,3,3,3
13639.0,2010-09-01 00:00:00.000,1346.27,United Kingdom,2,3,3,4
15958.0,2010-06-01 00:00:00.000,492.99,United Kingdom,4,3,3,2
16778.0,2011-03-01 00:00:00.000,245.94,United Kingdom,2,3,1,1
15243.0,2010-09-01 00:00:00.000,927.28,United Kingdom,2,3,3,3
16468.0,2010-08-01 00:00:00.000,787.52,United Kingdom,3,3,3,3
13434.0,2010-02-01 00:00:00.000,1666.86,United Kingdom,5,3,2,4
13866.0,2011-09-01 00:00:00.000,145.67,United Kingdom,1,3,1,1
14473.0,2011-03-01 00:00:00.000,234.34,United Kingdom,2,3,1,1
17997.0,2011-06-01 00:00:00.000,1511.30,United Kingdom,12,3,4,4
15154.0,2010-08-01 00:00:00.000,1332.26,United Kingdom,4,3,5,4
13405.0,2009-12-01 00:00:00.000,1196.56,United Kingdom,9,3,3,4
13514.0,2010-01-01 00:00:00.000,815.90,United Kingdom,4,3,2,3
14272.0,2010-05-01 00:00:00.000,920.81,United Kingdom,4,3,3,3
17788.0,2011-08-01 00:00:00.000,1117.90,United Kingdom,2,3,1,3
17480.0,2010-09-01 00:00:00.000,896.72,United Kingdom,3,3,3,3
16629.0,2011-09-01 00:00:00.000,417.73,United Kingdom,2,3,3,2
14818.0,2010-03-01 00:00:00.000,1170.41,United Kingdom,6,3,4,3
16573.0,2011-02-01 00:00:00.000,648.41,United Kingdom,4,3,3,3
17061.0,2011-04-01 00:00:00.000,5116.13,United Kingdom,12,3,4,5
17805.0,2010-04-01 00:00:00.000,927.03,United Kingdom,2,3,1,3
18278.0,2010-10-01 00:00:00.000,414.20,United Kingdom,2,3,2,2
12987.0,2010-01-01 00:00:00.000,1298.51,United Kingdom,6,3,3,4
16266.0,2010-02-01 00:00:00.000,1757.95,United Kingdom,14,3,4,4
14101.0,2010-03-01 00:00:00.000,9942.13,United Kingdom,14,3,4,5
13555.0,2010-01-01 00:00:00.000,8906.34,United Kingdom,16,3,5,5
17656.0,2011-08-01 00:00:00.000,1674.69,United Kingdom,5,3,4,4
13979.0,2009-12-01 00:00:00.000,3326.83,United Kingdom,11,3,5,5
16181.0,2011-09-01 00:00:00.000,305.54,United Kingdom,1,3,1,2
17591.0,2010-01-01 00:00:00.000,2765.72,United Kingdom,9,3,5,4
12579.0,2011-09-01 00:00:00.000,410.72,France,3,3,2,2
13016.0,2011-08-01 00:00:00.000,789.89,United Kingdom,3,3,3,3
15674.0,2009-12-01 00:00:00.000,6217.85,United Kingdom,18,3,5,5
12455.0,2009-12-01 00:00:00.000,5879.95,Spain,10,3,5,5
16122.0,2010-10-01 00:00:00.000,1001.34,United Kingdom,6,3,3,3
15827.0,2010-01-01 00:00:00.000,3430.96,United Kingdom,42,3,5,5
17002.0,2010-03-01 00:00:00.000,2565.60,United Kingdom,8,3,4,4
13134.0,2010-10-01 00:00:00.000,2422.28,United Kingdom,9,3,4,4
14934.0,2010-09-01 00:00:00.000,2444.10,Channel Islands,9,3,5,4
12566.0,2011-09-01 00:00:00.000,346.70,Germany,2,3,2,2
17370.0,2011-06-01 00:00:00.000,446.18,United Kingdom,4,3,2,2
13397.0,2010-01-01 00:00:00.000,3094.11,United Kingdom,13,3,4,5
16681.0,2010-03-01 00:00:00.000,1921.84,United Kingdom,7,3,3,4
16493.0,2010-03-01 00:00:00.000,2110.12,United Kingdom,9,3,4,4
13515.0,2010-03-01 00:00:00.000,1265.82,United Kingdom,6,3,3,4
14609.0,2010-02-01 00:00:00.000,1366.20,United Kingdom,11,3,1,4
14978.0,2010-04-01 00:00:00.000,3106.34,United Kingdom,12,3,5,5
15348.0,2011-09-01 00:00:00.000,158.04,United Kingdom,1,3,1,1
16182.0,2010-03-01 00:00:00.000,9971.65,United Kingdom,9,3,3,5
18242.0,2010-01-01 00:00:00.000,3605.21,United Kingdom,8,3,4,5
18265.0,2011-07-01 00:00:00.000,801.51,United Kingdom,2,3,3,3
13901.0,2010-01-01 00:00:00.000,5599.34,United Kingdom,20,3,5,5
16321.0,2009-12-01 00:00:00.000,265.50,Australia,10,3,2,2
16281.0,2010-01-01 00:00:00.000,3416.52,United Kingdom,4,3,3,5
17950.0,2010-01-01 00:00:00.000,1412.65,United Kingdom,8,3,5,4
13321.0,2011-09-01 00:00:00.000,567.36,United Kingdom,2,3,1,2
12393.0,2010-10-01 00:00:00.000,2376.75,Australia,7,3,4,4
15036.0,2011-06-01 00:00:00.000,465.55,United Kingdom,3,3,4,2
14947.0,2010-03-01 00:00:00.000,1049.79,United Kingdom,6,3,3,3
13061.0,2011-09-01 00:00:00.000,248.61,United Kingdom,1,3,1,1
17783.0,2010-07-01 00:00:00.000,379.91,United Kingdom,3,3,4,2
17513.0,2010-08-01 00:00:00.000,1158.80,United Kingdom,3,3,2,3
18235.0,2011-05-01 00:00:00.000,1796.48,United Kingdom,3,3,4,4
13741.0,2011-05-01 00:00:00.000,666.33,United Kingdom,4,3,2,3
17894.0,2010-08-01 00:00:00.000,2397.66,United Kingdom,20,3,5,4
16650.0,2010-07-01 00:00:00.000,1916.11,United Kingdom,7,3,4,4
18192.0,2011-09-01 00:00:00.000,957.97,United Kingdom,1,3,3,3
14475.0,2010-10-01 00:00:00.000,1025.12,United Kingdom,7,3,3,3
15030.0,2010-03-01 00:00:00.000,1964.66,United Kingdom,9,3,2,4
17819.0,2009-12-01 00:00:00.000,6568.72,United Kingdom,13,3,4,5
17427.0,2011-09-01 00:00:00.000,100.80,United Kingdom,1,3,1,1
15175.0,2011-09-01 00:00:00.000,224.14,United Kingdom,1,3,2,1
12372.0,2011-02-01 00:00:00.000,1298.04,Denmark,3,3,3,4
13886.0,2011-09-01 00:00:00.000,243.56,United Kingdom,1,3,2,1
13354.0,2011-09-01 00:00:00.000,743.53,United Kingdom,1,3,3,3
13503.0,2010-02-01 00:00:00.000,1793.54,United Kingdom,12,3,5,4
16574.0,2010-02-01 00:00:00.000,1301.78,United Kingdom,3,3,4,4
16589.0,2010-09-01 00:00:00.000,612.36,United Kingdom,4,3,3,3
12458.0,2010-08-01 00:00:00.000,1777.49,Switzerland,4,3,4,4
14305.0,2011-07-01 00:00:00.000,1803.76,United Kingdom,5,3,4,4
12728.0,2010-11-01 00:00:00.000,1070.17,France,5,3,3,3
14681.0,2010-02-01 00:00:00.000,875.15,United Kingdom,6,3,2,3
12718.0,2011-09-01 00:00:00.000,238.25,France,1,3,2,1
18204.0,2011-05-01 00:00:00.000,1979.30,United Kingdom,4,3,5,4
15062.0,2010-04-01 00:00:00.000,2585.62,United Kingdom,8,3,4,4
16233.0,2009-12-01 00:00:00.000,1818.71,United Kingdom,12,3,4,4
17905.0,2010-01-01 00:00:00.000,2374.22,United Kingdom,14,3,4,4
17572.0,2009-12-01 00:00:00.000,723.01,United Kingdom,10,3,2,3
14409.0,2010-05-01 00:00:00.000,3453.69,United Kingdom,10,3,4,5
16268.0,2011-09-01 00:00:00.000,667.65,United Kingdom,2,3,3,3
14916.0,2010-04-01 00:00:00.000,2888.21,United Kingdom,11,3,4,5
12822.0,2011-09-01 00:00:00.000,918.98,United Kingdom,3,3,3,3
13092.0,2010-02-01 00:00:00.000,2007.33,United Kingdom,15,3,4,4
15593.0,2011-09-01 00:00:00.000,199.80,United Kingdom,1,3,1,1
13972.0,2011-05-01 00:00:00.000,190.25,United Kingdom,2,3,1,1
13764.0,2010-03-01 00:00:00.000,2953.26,United Kingdom,6,3,5,5
13095.0,2011-09-01 00:00:00.000,74.40,United Kingdom,1,3,1,1
14164.0,2011-09-01 00:00:00.000,1631.77,United Kingdom,2,3,2,4
17376.0,2010-07-01 00:00:00.000,453.64,United Kingdom,4,3,3,2
13320.0,2010-08-01 00:00:00.000,2160.95,United Kingdom,9,3,4,4
17506.0,2011-09-01 00:00:00.000,294.29,United Kingdom,2,3,1,2
12694.0,2010-10-01 00:00:00.000,1839.45,France,4,3,4,4
13347.0,2011-09-01 00:00:00.000,341.36,United Kingdom,1,3,1,2
15185.0,2011-09-01 00:00:00.000,310.62,United Kingdom,1,3,2,2
15834.0,2010-10-01 00:00:00.000,3600.29,United Kingdom,9,3,5,5
16404.0,2009-12-01 00:00:00.000,430.30,United Kingdom,2,3,2,2
18008.0,2010-01-01 00:00:00.000,19787.13,United Kingdom,23,3,4,5
12842.0,2009-12-01 00:00:00.000,1917.99,United Kingdom,4,3,3,4
16613.0,2011-09-01 00:00:00.000,618.59,United Kingdom,1,3,2,3
16591.0,2011-10-01 00:00:00.000,213.50,United Kingdom,1,3,1,1
16693.0,2010-02-01 00:00:00.000,1199.46,United Kingdom,5,3,4,4
15774.0,2010-02-01 00:00:00.000,1324.20,United Kingdom,7,3,4,4
15164.0,2010-01-01 00:00:00.000,2052.02,United Kingdom,10,3,5,4
15579.0,2010-10-01 00:00:00.000,1267.25,United Kingdom,7,3,4,4
14970.0,2010-02-01 00:00:00.000,3593.40,United Kingdom,16,3,4,5
16667.0,2011-02-01 00:00:00.000,570.13,United Kingdom,2,3,3,2
14193.0,2010-11-01 00:00:00.000,1210.19,United Kingdom,3,3,3,4
13344.0,2011-03-01 00:00:00.000,2543.72,United Kingdom,3,3,4,4
12886.0,2011-05-01 00:00:00.000,1351.09,United Kingdom,3,3,4,4
13635.0,2009-12-01 00:00:00.000,2948.22,United Kingdom,6,3,4,5
18116.0,2010-10-01 00:00:00.000,2154.30,United Kingdom,13,3,5,4
13505.0,2011-04-01 00:00:00.000,4282.88,Switzerland,8,3,5,5
16774.0,2010-02-01 00:00:00.000,1587.85,United Kingdom,9,3,4,4
12637.0,2010-06-01 00:00:00.000,8271.66,France,14,3,5,5
13431.0,2010-02-01 00:00:00.000,3289.24,United Kingdom,9,3,4,5
15299.0,2009-12-01 00:00:00.000,7243.62,United Kingdom,15,3,2,5
15930.0,2011-10-01 00:00:00.000,426.63,United Kingdom,1,3,2,2
16183.0,2010-10-01 00:00:00.000,1077.81,United Kingdom,4,3,3,3
14651.0,2010-03-01 00:00:00.000,2034.12,United Kingdom,9,3,5,4
16441.0,2010-03-01 00:00:00.000,1023.48,United Kingdom,6,3,4,3
12413.0,2010-11-01 00:00:00.000,935.50,Spain,6,3,3,3
15241.0,2010-02-01 00:00:00.000,3032.31,United Kingdom,12,3,5,5
13364.0,2011-09-01 00:00:00.000,0.00,United Kingdom,2,3,2,1
13801.0,2011-10-01 00:00:00.000,324.80,United Kingdom,1,3,2,2
16881.0,2011-10-01 00:00:00.000,432.00,United Kingdom,1,3,1,2
16882.0,2011-01-01 00:00:00.000,705.12,United Kingdom,3,3,3,3
16556.0,2009-12-01 00:00:00.000,7610.23,United Kingdom,24,3,5,5
15255.0,2009-12-01 00:00:00.000,3670.77,United Kingdom,11,3,5,5
14184.0,2011-10-01 00:00:00.000,452.89,United Kingdom,1,3,2,2
15339.0,2010-02-01 00:00:00.000,1634.09,United Kingdom,11,3,5,4
13351.0,2011-10-01 00:00:00.000,373.94,United Kingdom,1,3,1,2
15739.0,2011-10-01 00:00:00.000,449.12,United Kingdom,1,3,1,2
15228.0,2010-07-01 00:00:00.000,5570.52,United Kingdom,7,3,5,5
15181.0,2009-12-01 00:00:00.000,948.45,United Kingdom,8,3,2,3
13792.0,2010-10-01 00:00:00.000,383.95,United Kingdom,3,3,2,2
17667.0,2010-02-01 00:00:00.000,3883.80,United Kingdom,12,3,5,5
12512.0,2011-10-01 00:00:00.000,138.03,Israel,2,3,2,1
17957.0,2011-10-01 00:00:00.000,111.68,United Kingdom,1,3,2,1
13552.0,2010-02-01 00:00:00.000,6618.63,United Kingdom,32,3,5,5
16374.0,2010-04-01 00:00:00.000,1771.45,United Kingdom,5,3,5,4
15276.0,2010-10-01 00:00:00.000,631.03,United Kingdom,5,3,5,3
18053.0,2010-06-01 00:00:00.000,527.77,United Kingdom,6,3,2,2
13989.0,2010-05-01 00:00:00.000,2026.06,United Kingdom,5,3,4,4
16059.0,2010-05-01 00:00:00.000,3217.77,United Kingdom,12,3,5,5
15127.0,2010-07-01 00:00:00.000,711.50,United Kingdom,2,3,2,3
16106.0,2011-10-01 00:00:00.000,108.38,United Kingdom,1,3,1,1
13483.0,2011-10-01 00:00:00.000,140.34,United Kingdom,1,3,1,1
12843.0,2009-12-01 00:00:00.000,6345.61,United Kingdom,34,3,5,5
15757.0,2010-06-01 00:00:00.000,2940.36,United Kingdom,6,3,5,5
15730.0,2010-10-01 00:00:00.000,1708.18,United Kingdom,7,3,4,4
17382.0,2010-05-01 00:00:00.000,902.28,United Kingdom,8,3,2,3
17483.0,2010-10-01 00:00:00.000,591.73,United Kingdom,4,3,2,3
15244.0,2010-02-01 00:00:00.000,850.18,United Kingdom,4,3,3,3
12789.0,2010-01-01 00:00:00.000,273.35,Netherlands,3,3,1,2
16040.0,2010-04-01 00:00:00.000,2383.70,United Kingdom,8,3,4,4
17222.0,2010-01-01 00:00:00.000,1605.01,United Kingdom,6,3,4,4
16803.0,2011-10-01 00:00:00.000,332.30,United Kingdom,1,3,2,2
13947.0,2011-10-01 00:00:00.000,90.60,United Kingdom,1,3,1,1
16758.0,2011-10-01 00:00:00.000,369.34,United Kingdom,1,3,2,2
15048.0,2010-12-01 00:00:00.000,479.27,United Kingdom,5,3,4,2
17647.0,2010-02-01 00:00:00.000,331.66,United Kingdom,3,3,1,2
14054.0,2011-10-01 00:00:00.000,92.46,United Kingdom,1,3,1,1
14396.0,2009-12-01 00:00:00.000,2121.93,United Kingdom,7,3,5,4
15762.0,2011-09-01 00:00:00.000,583.75,United Kingdom,2,3,2,2
18033.0,2011-10-01 00:00:00.000,97.97,United Kingdom,1,3,2,1
13845.0,2011-10-01 00:00:00.000,312.98,United Kingdom,1,3,1,2
15837.0,2010-08-01 00:00:00.000,777.01,United Kingdom,2,3,3,3
15416.0,2010-02-01 00:00:00.000,4554.65,United Kingdom,9,3,5,5
13177.0,2010-10-01 00:00:00.000,512.20,United Kingdom,2,3,2,2
14538.0,2010-01-01 00:00:00.000,1370.84,United Kingdom,5,3,3,4
14317.0,2011-10-01 00:00:00.000,508.58,United Kingdom,1,3,2,2
13602.0,2010-05-01 00:00:00.000,1025.17,United Kingdom,4,3,3,3
16895.0,2010-02-01 00:00:00.000,1121.42,United Kingdom,5,3,4,3
13591.0,2009-12-01 00:00:00.000,2081.19,United Kingdom,8,3,4,4
15315.0,2011-08-01 00:00:00.000,551.54,United Kingdom,3,3,3,2
15306.0,2010-02-01 00:00:00.000,3480.98,United Kingdom,10,3,4,5
15518.0,2009-12-01 00:00:00.000,4103.78,United Kingdom,23,3,5,5
13504.0,2011-10-01 00:00:00.000,295.93,United Kingdom,1,3,2,2
14819.0,2009-12-01 00:00:00.000,470.16,United Kingdom,4,3,3,2
16316.0,2010-08-01 00:00:00.000,5533.31,United Kingdom,19,3,5,5
15264.0,2010-06-01 00:00:00.000,844.20,United Kingdom,3,3,3,3
16432.0,2011-10-01 00:00:00.000,287.40,United Kingdom,1,3,1,2
13771.0,2010-02-01 00:00:00.000,5726.07,United Kingdom,10,3,5,5
12939.0,2010-01-01 00:00:00.000,25264.80,United Kingdom,20,3,4,5
14518.0,2011-10-01 00:00:00.000,174.37,United Kingdom,1,3,2,1
13049.0,2010-11-01 00:00:00.000,1384.14,United Kingdom,5,3,2,4
15937.0,2011-10-01 00:00:00.000,145.35,United Kingdom,1,3,1,1
12923.0,2010-05-01 00:00:00.000,789.87,United Kingdom,3,3,3,3
13023.0,2010-06-01 00:00:00.000,1449.03,United Kingdom,3,3,3,4
15766.0,2010-01-01 00:00:00.000,799.66,United Kingdom,4,3,2,3
15300.0,2011-10-01 00:00:00.000,496.44,United Kingdom,1,3,2,2
13348.0,2011-10-01 00:00:00.000,233.76,United Kingdom,1,3,1,1
16842.0,2011-02-01 00:00:00.000,1260.44,United Kingdom,4,3,3,4
16184.0,2011-05-01 00:00:00.000,1155.54,United Kingdom,7,3,3,3
16909.0,2011-09-01 00:00:00.000,364.14,United Kingdom,2,3,2,2
16462.0,2011-03-01 00:00:00.000,102.00,United Kingdom,4,3,1,1
16160.0,2011-09-01 00:00:00.000,1009.45,United Kingdom,4,3,2,3
15841.0,2009-12-01 00:00:00.000,2716.50,United Kingdom,12,3,4,4
13279.0,2011-09-01 00:00:00.000,126.30,United Kingdom,2,3,1,1
17921.0,2010-07-01 00:00:00.000,2383.35,United Kingdom,12,3,5,4
13055.0,2010-10-01 00:00:00.000,2292.51,United Kingdom,6,3,4,4
16875.0,2010-01-01 00:00:00.000,4053.20,United Kingdom,20,3,5,5
13317.0,2009-12-01 00:00:00.000,6068.53,United Kingdom,31,3,5,5
12703.0,2010-01-01 00:00:00.000,892.18,Germany,7,3,4,3
14333.0,2011-10-01 00:00:00.000,351.45,United Kingdom,2,3,2,2
18194.0,2010-01-01 00:00:00.000,4084.20,United Kingdom,7,3,2,5
14501.0,2011-01-01 00:00:00.000,190.31,United Kingdom,3,3,1,1
14557.0,2011-09-01 00:00:00.000,0.00,United Kingdom,2,3,2,1
15322.0,2010-08-01 00:00:00.000,1314.15,United Kingdom,3,3,4,4
12394.0,2011-05-01 00:00:00.000,1272.48,Denmark,2,3,2,4
17030.0,2011-10-01 00:00:00.000,146.87,United Kingdom,1,3,1,1
12420.0,2011-10-01 00:00:00.000,600.39,Cyprus,1,3,2,3
14792.0,2011-10-01 00:00:00.000,0.00,United Kingdom,2,3,1,1
14462.0,2010-10-01 00:00:00.000,2231.89,United Kingdom,16,3,5,4
12519.0,2010-08-01 00:00:00.000,695.19,Germany,3,3,3,3
16477.0,2010-08-01 00:00:00.000,4320.02,United Kingdom,11,3,5,5
14067.0,2011-09-01 00:00:00.000,374.70,United Kingdom,2,3,3,2
13876.0,2011-10-01 00:00:00.000,122.70,United Kingdom,1,3,1,1
14844.0,2010-04-01 00:00:00.000,6688.43,United Kingdom,12,3,5,5
12740.0,2011-10-01 00:00:00.000,427.60,France,1,3,2,2
13806.0,2011-10-01 00:00:00.000,256.38,United Kingdom,1,3,1,1
13169.0,2010-05-01 00:00:00.000,840.08,United Kingdom,3,3,2,3
16455.0,2010-03-01 00:00:00.000,4306.72,United Kingdom,13,3,5,5
15815.0,2011-03-01 00:00:00.000,2100.60,United Kingdom,5,3,3,4
13276.0,2010-03-01 00:00:00.000,1918.56,United Kingdom,7,3,5,4
13419.0,2011-10-01 00:00:00.000,221.06,United Kingdom,1,3,1,1
15874.0,2010-01-01 00:00:00.000,11135.00,United Kingdom,25,3,5,5
13689.0,2010-09-01 00:00:00.000,1259.50,United Kingdom,2,3,1,4
12885.0,2011-08-01 00:00:00.000,1158.27,United Kingdom,4,3,3,3
16354.0,2010-04-01 00:00:00.000,1129.51,United Kingdom,5,3,4,3
14029.0,2011-07-01 00:00:00.000,467.66,United Kingdom,2,3,1,2
13763.0,2010-09-01 00:00:00.000,5181.99,United Kingdom,6,3,3,5
12492.0,2010-11-01 00:00:00.000,715.21,Germany,3,3,3,3
18136.0,2010-09-01 00:00:00.000,1531.71,United Kingdom,9,3,4,4
16104.0,2009-12-01 00:00:00.000,2515.36,United Kingdom,11,3,5,4
13259.0,2010-01-01 00:00:00.000,1433.38,United Kingdom,9,3,5,4
16248.0,2011-10-01 00:00:00.000,152.94,United Kingdom,1,3,1,1
16595.0,2010-01-01 00:00:00.000,1810.18,United Kingdom,5,3,5,4
13260.0,2011-10-01 00:00:00.000,557.62,United Kingdom,1,3,1,2
15756.0,2011-04-01 00:00:00.000,532.96,United Kingdom,4,3,5,2
18088.0,2011-10-01 00:00:00.000,167.67,United Kingdom,1,3,3,1
16685.0,2011-10-01 00:00:00.000,324.24,United Kingdom,2,3,3,2
13193.0,2011-10-01 00:00:00.000,117.88,United Kingdom,1,3,2,1
16518.0,2010-06-01 00:00:00.000,938.27,United Kingdom,6,3,3,3
14801.0,2011-10-01 00:00:00.000,193.14,United Kingdom,1,3,3,1
16380.0,2011-10-01 00:00:00.000,1780.59,United Kingdom,1,3,2,4
14514.0,2009-12-01 00:00:00.000,4594.73,United Kingdom,10,3,5,5
16921.0,2010-04-01 00:00:00.000,446.67,United Kingdom,3,3,4,2
15193.0,2011-10-01 00:00:00.000,499.32,United Kingdom,1,3,2,2
14027.0,2011-10-01 00:00:00.000,104.82,United Kingdom,1,3,1,1
17025.0,2010-03-01 00:00:00.000,1510.64,United Kingdom,5,3,3,4
16179.0,2011-10-01 00:00:00.000,215.83,United Kingdom,1,3,1,1
17648.0,2010-11-01 00:00:00.000,2208.42,United Kingdom,6,3,4,4
15304.0,2010-10-01 00:00:00.000,905.45,United Kingdom,11,3,2,3
13373.0,2009-12-01 00:00:00.000,7587.19,United Kingdom,6,3,5,5
13473.0,2009-12-01 00:00:00.000,2410.98,United Kingdom,10,3,3,4
14665.0,2010-04-01 00:00:00.000,2172.33,United Kingdom,9,3,4,4
14128.0,2010-06-01 00:00:00.000,909.36,United Kingdom,4,3,3,3
18169.0,2011-10-01 00:00:00.000,202.65,United Kingdom,1,3,1,1
18126.0,2011-10-01 00:00:00.000,206.83,United Kingdom,1,3,3,1
16982.0,2011-10-01 00:00:00.000,384.06,United Kingdom,1,3,2,2
16395.0,2009-12-01 00:00:00.000,3458.95,United Kingdom,17,3,5,5
16776.0,2010-10-01 00:00:00.000,619.85,United Kingdom,2,3,4,3
16385.0,2010-03-01 00:00:00.000,1030.61,United Kingdom,5,3,4,3
17214.0,2010-12-01 00:00:00.000,984.12,United Kingdom,7,3,4,3
14201.0,2010-04-01 00:00:00.000,1134.14,United Kingdom,12,3,3,3
15211.0,2010-12-01 00:00:00.000,1277.48,United Kingdom,2,3,3,4
13980.0,2010-02-01 00:00:00.000,753.12,United Kingdom,9,3,3,3
14451.0,2010-01-01 00:00:00.000,3265.59,United Kingdom,18,3,5,5
15128.0,2010-10-01 00:00:00.000,1732.22,United Kingdom,9,3,4,4
15553.0,2011-10-01 00:00:00.000,437.23,United Kingdom,1,3,3,2
15886.0,2010-04-01 00:00:00.000,1052.87,United Kingdom,4,3,3,3
17284.0,2010-09-01 00:00:00.000,2328.22,United Kingdom,11,3,5,4
13224.0,2011-07-01 00:00:00.000,2150.85,United Kingdom,3,3,4,4
14529.0,2011-08-01 00:00:00.000,620.04,United Kingdom,3,3,5,3
13666.0,2009-12-01 00:00:00.000,127.90,United Kingdom,5,3,2,1
