"Customer ID","cohort_month","Country","Number of unique Invoice","recency_days","frequency","monetary","r_score","f_score","m_score"
17588.0,2010-03-01 00:00:00.000,United Kingdom,9,99,75,2901.65,3,3,5
15260.0,2009-12-01 00:00:00.000,United Kingdom,30,99,404,9098.38,3,5,5
13466.0,2010-03-01 00:00:00.000,United Kingdom,7,99,59,952.25,3,3,3
16780.0,2010-10-01 00:00:00.000,United Kingdom,3,99,99,605.55,3,4,3
15625.0,2010-06-01 00:00:00.000,United Kingdom,14,99,177,3203.25,3,4,5
16180.0,2010-06-01 00:00:00.000,United Kingdom,16,99,347,16170.27,3,5,5
13631.0,2011-03-01 00:00:00.000,United Kingdom,12,99,12,3021.77,3,1,5
12436.0,2011-09-01 00:00:00.000,Norway,1,99,16,509.01,3,1,2
16456.0,2010-03-01 00:00:00.000,United Kingdom,14,98,416,6185.41,3,5,5
13470.0,2011-08-01 00:00:00.000,United Kingdom,2,98,10,165.00,3,1,1
13045.0,2010-08-01 00:00:00.000,United Kingdom,3,98,45,808.92,3,3,3
13376.0,2011-04-01 00:00:00.000,United Kingdom,3,98,53,1019.76,3,3,3
15829.0,2011-07-01 00:00:00.000,United Kingdom,2,98,51,636.14,3,3,3
13099.0,2011-09-01 00:00:00.000,United Kingdom,1,98,1,207.36,3,1,1
16808.0,2011-03-01 00:00:00.000,United Kingdom,2,98,23,288.42,3,2,2
14436.0,2010-06-01 00:00:00.000,United Kingdom,2,98,11,271.70,3,1,2
18027.0,2011-09-01 00:00:00.000,United Kingdom,1,98,21,115.31,3,2,1
16092.0,2010-05-01 00:00:00.000,United Kingdom,10,98,94,1515.49,3,4,4
18087.0,2009-12-01 00:00:00.000,United Kingdom,21,97,95,14411.62,3,4,5
14463.0,2010-07-01 00:00:00.000,United Kingdom,4,97,8,786.57,3,1,3
14171.0,2009-12-01 00:00:00.000,United Kingdom,2,97,64,498.79,3,3,2
16761.0,2011-09-01 00:00:00.000,United Kingdom,1,96,13,316.62,3,1,2
12710.0,2011-05-01 00:00:00.000,Germany,4,96,79,1130.57,3,4,3
12851.0,2010-08-01 00:00:00.000,United Kingdom,2,96,80,284.13,3,4,2
17774.0,2010-02-01 00:00:00.000,United Kingdom,13,96,414,2945.70,3,5,5
14965.0,2011-09-01 00:00:00.000,United Kingdom,2,95,83,599.00,3,4,3
17050.0,2010-01-01 00:00:00.000,United Kingdom,12,95,358,4391.66,3,5,5
17229.0,2011-07-01 00:00:00.000,United Kingdom,2,95,47,318.76,3,3,2
13240.0,2010-02-01 00:00:00.000,United Kingdom,9,95,232,1661.17,3,5,4
13548.0,2010-08-01 00:00:00.000,United Kingdom,3,95,187,908.99,3,5,3
17722.0,2010-11-01 00:00:00.000,United Kingdom,7,95,224,4386.96,3,5,5
16551.0,2009-12-01 00:00:00.000,United Kingdom,7,95,88,2237.12,3,4,4
13748.0,2009-12-01 00:00:00.000,United Kingdom,9,95,59,2268.35,3,3,4
15364.0,2011-03-01 00:00:00.000,United Kingdom,2,95,29,913.19,3,2,3
12422.0,2009-12-01 00:00:00.000,Switzerland,21,95,176,4119.35,3,4,5
15307.0,2011-09-01 00:00:00.000,United Kingdom,1,95,12,205.30,3,1,1
12502.0,2011-02-01 00:00:00.000,Spain,5,95,147,3723.87,3,4,5
16820.0,2011-09-01 00:00:00.000,United Kingdom,1,95,26,497.61,3,2,2
13851.0,2010-01-01 00:00:00.000,United Kingdom,9,95,141,4516.76,3,4,5
14565.0,2010-08-01 00:00:00.000,United Kingdom,7,95,162,3833.87,3,4,5
12816.0,2011-06-01 00:00:00.000,Poland,2,95,29,572.20,3,2,2
16172.0,2010-07-01 00:00:00.000,United Kingdom,8,94,113,1884.55,3,4,4
13192.0,2010-01-01 00:00:00.000,United Kingdom,8,94,165,2544.53,3,4,4
13744.0,2011-02-01 00:00:00.000,United Kingdom,2,94,72,1156.36,3,3,3
17309.0,2010-02-01 00:00:00.000,United Kingdom,3,94,37,330.59,3,2,2
15491.0,2011-04-01 00:00:00.000,United Kingdom,7,94,155,3090.85,3,4,5
18196.0,2010-03-01 00:00:00.000,United Kingdom,4,94,281,1464.31,3,5,4
17560.0,2010-02-01 00:00:00.000,United Kingdom,9,94,56,1895.80,3,3,4
13158.0,2010-11-01 00:00:00.000,United Kingdom,5,94,100,1508.18,3,4,4
16400.0,2009-12-01 00:00:00.000,United Kingdom,9,94,281,3159.44,3,5,5
14208.0,2010-06-01 00:00:00.000,United Kingdom,2,94,35,567.05,3,2,2
15462.0,2010-09-01 00:00:00.000,United Kingdom,4,93,41,737.05,3,3,3
17339.0,2010-07-01 00:00:00.000,United Kingdom,4,93,15,303.36,3,1,2
16175.0,2010-05-01 00:00:00.000,United Kingdom,7,93,98,1836.44,3,4,4
13130.0,2011-09-01 00:00:00.000,United Kingdom,1,93,2,64.00,3,1,1
13122.0,2011-04-01 00:00:00.000,United Kingdom,2,93,55,922.39,3,3,3
12461.0,2011-07-01 00:00:00.000,Switzerland,2,93,35,826.88,3,2,3
13210.0,2011-09-01 00:00:00.000,United Kingdom,1,93,22,353.48,3,2,2
15071.0,2010-05-01 00:00:00.000,United Kingdom,4,93,54,1455.56,3,3,4
16828.0,2011-08-01 00:00:00.000,United Kingdom,2,92,8,128.50,3,1,1
18093.0,2010-03-01 00:00:00.000,United Kingdom,9,92,63,4429.61,3,3,5
13889.0,2010-01-01 00:00:00.000,United Kingdom,8,92,90,1855.73,3,4,4
15488.0,2010-05-01 00:00:00.000,United Kingdom,5,92,11,431.92,3,1,2
15885.0,2010-01-01 00:00:00.000,United Kingdom,20,92,122,1737.57,3,4,4
18222.0,2011-09-01 00:00:00.000,United Kingdom,1,92,19,443.00,3,2,2
15653.0,2011-08-01 00:00:00.000,United Kingdom,2,92,6,877.44,3,1,3
13244.0,2011-09-01 00:00:00.000,United Kingdom,1,92,27,121.74,3,2,1
13330.0,2010-02-01 00:00:00.000,United Kingdom,6,92,118,2806.18,3,4,4
13848.0,2009-12-01 00:00:00.000,United Kingdom,8,91,11,3335.00,3,1,5
16031.0,2011-04-01 00:00:00.000,United Kingdom,2,91,100,548.94,3,4,2
13249.0,2010-01-01 00:00:00.000,United Kingdom,9,91,35,1608.93,3,2,4
14223.0,2011-03-01 00:00:00.000,United Kingdom,4,91,61,975.23,3,3,3
15400.0,2010-05-01 00:00:00.000,United Kingdom,9,91,28,1252.80,3,2,4
15198.0,2010-01-01 00:00:00.000,United Kingdom,6,91,32,559.45,3,2,2
12592.0,2010-07-01 00:00:00.000,Germany,8,91,84,1152.62,3,4,3
12535.0,2011-06-01 00:00:00.000,France,2,91,34,716.35,3,2,3
13441.0,2010-10-01 00:00:00.000,United Kingdom,2,91,38,720.90,3,3,3
16027.0,2010-01-01 00:00:00.000,United Kingdom,18,91,38,1799.84,3,3,4
14414.0,2010-11-01 00:00:00.000,United Kingdom,9,91,119,2387.48,3,4,4
16309.0,2011-04-01 00:00:00.000,United Kingdom,3,91,44,686.67,3,3,3
14210.0,2010-01-01 00:00:00.000,United Kingdom,21,90,336,5814.32,3,5,5
16723.0,2009-12-01 00:00:00.000,United Kingdom,4,90,130,1301.63,3,4,4
15652.0,2010-08-01 00:00:00.000,United Kingdom,6,90,105,1411.84,3,4,4
14628.0,2010-01-01 00:00:00.000,United Kingdom,5,90,86,1998.00,3,4,4
14837.0,2010-01-01 00:00:00.000,United Kingdom,12,89,213,3445.82,3,5,5
12635.0,2010-09-01 00:00:00.000,Germany,4,89,179,2930.41,3,4,5
15035.0,2011-09-01 00:00:00.000,United Kingdom,1,89,27,252.73,3,2,1
15636.0,2010-05-01 00:00:00.000,United Kingdom,4,89,57,1444.58,3,3,4
16384.0,2010-04-01 00:00:00.000,United Kingdom,4,89,81,1358.95,3,4,4
15939.0,2010-11-01 00:00:00.000,United Kingdom,17,89,162,9047.64,3,4,5
13124.0,2010-11-01 00:00:00.000,United Kingdom,4,89,298,4782.45,3,5,5
14212.0,2010-09-01 00:00:00.000,United Kingdom,2,89,21,2190.14,3,2,4
13372.0,2011-09-01 00:00:00.000,United Kingdom,1,89,23,378.64,3,2,2
18255.0,2010-09-01 00:00:00.000,United Kingdom,2,88,19,303.15,3,2,2
16796.0,2011-09-01 00:00:00.000,United Kingdom,1,88,18,305.62,3,2,2
13611.0,2009-12-01 00:00:00.000,United Kingdom,14,88,236,3281.03,3,5,5
12965.0,2011-09-01 00:00:00.000,United Kingdom,1,88,109,771.91,3,4,3
18215.0,2010-03-01 00:00:00.000,United Kingdom,6,88,91,2238.99,3,4,4
14307.0,2009-12-01 00:00:00.000,United Kingdom,11,88,311,5063.08,3,5,5
15980.0,2010-06-01 00:00:00.000,United Kingdom,9,88,119,6546.28,3,4,5
16209.0,2010-06-01 00:00:00.000,United Kingdom,9,88,67,4146.78,3,3,5
12884.0,2011-09-01 00:00:00.000,United Kingdom,1,87,7,309.05,3,1,2
16141.0,2010-10-01 00:00:00.000,United Kingdom,2,87,50,955.94,3,3,3
17919.0,2010-09-01 00:00:00.000,United Kingdom,2,87,40,1840.32,3,3,4
12924.0,2009-12-01 00:00:00.000,United Kingdom,14,87,76,2423.15,3,3,4
17433.0,2010-11-01 00:00:00.000,United Kingdom,2,87,93,569.96,3,4,2
16475.0,2011-03-01 00:00:00.000,United Kingdom,4,87,28,544.30,3,2,2
15996.0,2010-11-01 00:00:00.000,United Kingdom,8,87,213,1671.00,3,5,4
15673.0,2010-02-01 00:00:00.000,United Kingdom,10,87,288,6409.84,3,5,5
14500.0,2011-06-01 00:00:00.000,United Kingdom,3,87,7,356.85,3,1,2
14276.0,2010-02-01 00:00:00.000,United Kingdom,13,87,144,1929.32,3,4,4
13850.0,2011-08-01 00:00:00.000,United Kingdom,2,87,94,1586.81,3,4,4
16451.0,2009-12-01 00:00:00.000,United Kingdom,4,87,66,1009.40,3,3,3
16098.0,2009-12-01 00:00:00.000,United Kingdom,14,87,163,4448.10,3,4,5
15216.0,2010-03-01 00:00:00.000,United Kingdom,2,87,24,486.09,3,2,2
15343.0,2011-09-01 00:00:00.000,United Kingdom,1,86,21,364.50,3,2,2
14753.0,2010-09-01 00:00:00.000,United Kingdom,2,86,48,869.51,3,3,3
16036.0,2010-03-01 00:00:00.000,United Kingdom,4,86,140,2556.84,3,4,4
18251.0,2009-12-01 00:00:00.000,United Kingdom,9,86,108,26278.86,3,4,5
16959.0,2011-09-01 00:00:00.000,United Kingdom,1,86,7,117.35,3,1,1
14163.0,2010-09-01 00:00:00.000,United Kingdom,5,86,58,2594.62,3,3,4
16229.0,2010-01-01 00:00:00.000,United Kingdom,7,86,180,2835.36,3,4,4
17640.0,2010-03-01 00:00:00.000,United Kingdom,8,86,68,3107.59,3,3,5
12756.0,2011-09-01 00:00:00.000,Japan,1,86,4,112.08,3,1,1
18173.0,2010-04-01 00:00:00.000,United Kingdom,5,86,45,2696.36,3,3,4
14660.0,2011-08-01 00:00:00.000,United Kingdom,2,86,30,285.74,3,2,2
16745.0,2011-02-01 00:00:00.000,United Kingdom,18,86,358,7170.70,3,5,5
17347.0,2011-09-01 00:00:00.000,United Kingdom,1,85,1,228.96,3,1,1
17033.0,2010-11-01 00:00:00.000,United Kingdom,4,85,40,1332.79,3,3,4
13877.0,2010-01-01 00:00:00.000,United Kingdom,5,85,25,446.33,3,2,2
13931.0,2009-12-01 00:00:00.000,United Kingdom,12,85,272,5250.78,3,5,5
17333.0,2011-09-01 00:00:00.000,United Kingdom,1,85,28,494.25,3,2,2
16048.0,2010-06-01 00:00:00.000,United Kingdom,6,85,46,1056.53,3,3,3
13539.0,2010-04-01 00:00:00.000,United Kingdom,9,85,88,1531.26,3,4,4
14915.0,2009-12-01 00:00:00.000,United Kingdom,13,85,92,1752.65,3,4,4
13518.0,2011-09-01 00:00:00.000,United Kingdom,1,85,38,659.44,3,3,3
13662.0,2010-02-01 00:00:00.000,United Kingdom,17,85,148,2183.13,3,4,4
17786.0,2011-01-01 00:00:00.000,United Kingdom,2,84,72,278.74,3,3,2
17047.0,2009-12-01 00:00:00.000,United Kingdom,6,84,142,2289.23,3,4,4
14894.0,2009-12-01 00:00:00.000,United Kingdom,5,84,49,1412.21,3,3,4
15466.0,2009-12-01 00:00:00.000,United Kingdom,4,84,265,1571.01,3,5,4
12722.0,2011-07-01 00:00:00.000,France,6,84,57,904.33,3,3,3
17898.0,2010-05-01 00:00:00.000,United Kingdom,4,84,50,299.18,3,3,2
17846.0,2011-09-01 00:00:00.000,United Kingdom,1,84,1,2033.10,3,1,4
15417.0,2011-09-01 00:00:00.000,United Kingdom,1,84,28,508.80,3,2,2
14105.0,2009-12-01 00:00:00.000,United Kingdom,9,84,293,5703.98,3,5,5
15122.0,2010-03-01 00:00:00.000,United Kingdom,16,84,236,4461.42,3,5,5
17594.0,2010-04-01 00:00:00.000,United Kingdom,4,84,104,2497.88,3,4,4
14420.0,2010-01-01 00:00:00.000,United Kingdom,7,84,97,1627.72,3,4,4
12616.0,2010-11-01 00:00:00.000,France,7,84,59,1045.35,3,3,3
15205.0,2011-08-01 00:00:00.000,United Kingdom,3,84,38,648.83,3,3,3
14177.0,2010-02-01 00:00:00.000,United Kingdom,14,84,211,2224.39,3,5,4
13141.0,2009-12-01 00:00:00.000,United Kingdom,21,84,431,7536.63,3,5,5
16709.0,2009-12-01 00:00:00.000,United Kingdom,14,84,306,9087.46,3,5,5
16108.0,2010-03-01 00:00:00.000,United Kingdom,8,84,143,2171.93,3,4,4
12434.0,2010-11-01 00:00:00.000,Australia,5,84,74,1062.48,3,3,3
12513.0,2011-08-01 00:00:00.000,France,2,84,36,586.79,3,2,3
15099.0,2011-09-01 00:00:00.000,United Kingdom,1,83,23,410.48,3,2,2
14124.0,2011-09-01 00:00:00.000,United Kingdom,1,83,5,419.58,3,1,2
15975.0,2011-09-01 00:00:00.000,United Kingdom,1,83,24,371.01,3,2,2
13563.0,2011-07-01 00:00:00.000,United Kingdom,2,83,49,777.53,3,3,3
15410.0,2010-04-01 00:00:00.000,United Kingdom,10,83,162,4685.72,3,4,5
12871.0,2010-09-01 00:00:00.000,United Kingdom,3,83,18,744.02,3,2,3
15523.0,2009-12-01 00:00:00.000,United Kingdom,18,83,222,17220.04,3,5,5
15947.0,2011-09-01 00:00:00.000,United Kingdom,1,82,29,1708.24,3,2,4
13067.0,2010-09-01 00:00:00.000,United Kingdom,3,81,32,508.51,3,2,2
17802.0,2009-12-01 00:00:00.000,United Kingdom,16,81,559,4915.84,3,5,5
13334.0,2010-02-01 00:00:00.000,United Kingdom,6,81,481,6257.00,3,5,5
16370.0,2011-04-01 00:00:00.000,United Kingdom,4,81,228,1320.56,3,5,4
18094.0,2009-12-01 00:00:00.000,United Kingdom,15,81,131,6322.62,3,4,5
12379.0,2010-06-01 00:00:00.000,Belgium,5,81,82,1618.27,3,4,4
17058.0,2011-04-01 00:00:00.000,United Kingdom,3,81,62,1179.89,3,3,3
13325.0,2011-09-01 00:00:00.000,United Kingdom,1,81,12,675.30,3,1,3
16080.0,2010-09-01 00:00:00.000,United Kingdom,6,81,33,472.90,3,2,2
13562.0,2010-01-01 00:00:00.000,United Kingdom,8,81,196,4838.18,3,5,5
16906.0,2010-05-01 00:00:00.000,United Kingdom,7,81,225,1448.80,3,5,4
18232.0,2011-05-01 00:00:00.000,United Kingdom,5,81,40,582.47,3,3,2
12527.0,2010-06-01 00:00:00.000,Germany,5,81,32,735.51,3,2,3
13774.0,2011-09-01 00:00:00.000,United Kingdom,1,81,22,345.00,3,2,2
12497.0,2010-01-01 00:00:00.000,Germany,4,81,58,6211.75,3,3,5
12752.0,2011-09-01 00:00:00.000,Norway,1,80,53,4366.78,3,3,5
15504.0,2010-02-01 00:00:00.000,United Kingdom,5,80,70,413.90,3,3,2
15675.0,2010-10-01 00:00:00.000,United Kingdom,4,80,35,542.04,3,2,2
13228.0,2011-09-01 00:00:00.000,United Kingdom,1,80,2,358.00,3,1,2
17628.0,2011-09-01 00:00:00.000,United Kingdom,1,80,5,75.75,3,1,1
13375.0,2010-09-01 00:00:00.000,United Kingdom,3,80,72,1786.48,3,3,4
18017.0,2010-10-01 00:00:00.000,United Kingdom,4,80,4,688.00,3,1,3
15764.0,2010-08-01 00:00:00.000,United Kingdom,14,80,259,4453.28,3,5,5
16527.0,2010-10-01 00:00:00.000,United Kingdom,2,80,77,1272.44,3,4,4
16211.0,2010-09-01 00:00:00.000,United Kingdom,4,80,37,1086.34,3,2,3
16428.0,2010-07-01 00:00:00.000,United Kingdom,4,80,137,657.33,3,4,3
17848.0,2009-12-01 00:00:00.000,United Kingdom,31,80,169,3638.15,3,4,5
14236.0,2010-07-01 00:00:00.000,United Kingdom,7,80,52,1732.74,3,3,4
15341.0,2010-05-01 00:00:00.000,United Kingdom,3,80,25,2401.02,3,2,4
16215.0,2011-09-01 00:00:00.000,United Kingdom,1,80,14,242.35,3,1,1
16624.0,2011-05-01 00:00:00.000,United Kingdom,2,80,48,810.57,3,3,3
16777.0,2010-03-01 00:00:00.000,United Kingdom,6,79,148,1277.01,3,4,4
16584.0,2010-02-01 00:00:00.000,United Kingdom,7,79,92,3085.47,3,4,5
15026.0,2010-09-01 00:00:00.000,United Kingdom,5,79,140,1061.61,3,4,3
13356.0,2011-09-01 00:00:00.000,United Kingdom,1,79,42,768.24,3,3,3
13038.0,2011-02-01 00:00:00.000,United Kingdom,3,79,28,908.46,3,2,3
16928.0,2010-02-01 00:00:00.000,United Kingdom,33,79,342,3993.58,3,5,5
17873.0,2009-12-01 00:00:00.000,United Kingdom,20,79,188,6229.56,3,5,5
12435.0,2009-12-01 00:00:00.000,Denmark,6,79,112,13925.93,3,4,5
12390.0,2011-09-01 00:00:00.000,Belgium,1,79,32,549.84,3,2,2
15888.0,2010-07-01 00:00:00.000,United Kingdom,4,79,41,402.12,3,3,2
12701.0,2010-03-01 00:00:00.000,Germany,6,79,147,2446.41,3,4,4
13908.0,2011-03-01 00:00:00.000,United Kingdom,5,79,126,2347.05,3,4,4
17415.0,2011-09-01 00:00:00.000,United Kingdom,1,79,14,507.84,3,1,2
13946.0,2009-12-01 00:00:00.000,United Kingdom,7,78,57,1745.43,3,3,4
12604.0,2011-03-01 00:00:00.000,France,2,78,16,254.18,3,1,1
12550.0,2011-09-01 00:00:00.000,Spain,1,78,57,964.83,3,3,3
16627.0,2011-09-01 00:00:00.000,United Kingdom,1,78,20,322.80,3,2,2
17475.0,2011-09-01 00:00:00.000,United Kingdom,1,78,14,194.37,3,1,1
17731.0,2010-02-01 00:00:00.000,United Kingdom,7,78,115,1347.08,3,4,4
13959.0,2010-07-01 00:00:00.000,United Kingdom,6,78,163,1076.18,3,4,3
14951.0,2011-09-01 00:00:00.000,United Kingdom,1,78,20,311.69,3,2,2
12520.0,2011-03-01 00:00:00.000,Germany,6,78,155,2582.51,3,4,4
14887.0,2011-09-01 00:00:00.000,United Kingdom,1,78,6,1862.00,3,1,4
15433.0,2011-03-01 00:00:00.000,United Kingdom,3,78,53,417.87,3,3,2
13529.0,2011-05-01 00:00:00.000,United Kingdom,2,78,15,307.76,3,1,2
15810.0,2009-12-01 00:00:00.000,United Kingdom,13,78,193,2724.80,3,5,4
15201.0,2010-04-01 00:00:00.000,United Kingdom,14,78,131,1525.90,3,4,4
16213.0,2011-09-01 00:00:00.000,United Kingdom,1,78,6,159.00,3,1,1
15603.0,2010-03-01 00:00:00.000,United Kingdom,3,78,5,74.73,3,1,1
12409.0,2010-05-01 00:00:00.000,Switzerland,13,78,272,23090.47,3,5,5
17460.0,2010-01-01 00:00:00.000,United Kingdom,21,78,156,2007.40,3,4,4
16735.0,2009-12-01 00:00:00.000,United Kingdom,22,78,328,5632.01,3,5,5
12854.0,2009-12-01 00:00:00.000,United Kingdom,11,78,275,2922.37,3,5,5
17027.0,2009-12-01 00:00:00.000,United Kingdom,10,78,188,1285.41,3,5,4
12739.0,2010-11-01 00:00:00.000,United Arab Emirates,4,77,89,2726.73,3,4,4
13486.0,2011-07-01 00:00:00.000,United Kingdom,3,77,69,1122.41,3,3,3
15067.0,2010-04-01 00:00:00.000,United Kingdom,6,77,179,3865.13,3,4,5
14038.0,2010-02-01 00:00:00.000,United Kingdom,8,77,168,3000.93,3,4,5
13220.0,2010-05-01 00:00:00.000,United Kingdom,5,77,53,1336.09,3,3,4
16236.0,2011-09-01 00:00:00.000,United Kingdom,1,77,20,432.20,3,2,2
17311.0,2010-02-01 00:00:00.000,United Kingdom,7,77,129,3490.66,3,4,5
12930.0,2011-06-01 00:00:00.000,United Kingdom,4,77,27,409.90,3,2,2
17079.0,2011-09-01 00:00:00.000,United Kingdom,1,77,2,118.80,3,1,1
12609.0,2009-12-01 00:00:00.000,Germany,10,77,176,3417.86,3,4,5
14854.0,2010-01-01 00:00:00.000,United Kingdom,14,77,222,4302.17,3,5,5
17037.0,2011-09-01 00:00:00.000,United Kingdom,2,77,77,1253.22,3,3,4
12425.0,2010-09-01 00:00:00.000,Portugal,3,77,95,1680.81,3,4,4
16715.0,2010-05-01 00:00:00.000,United Kingdom,2,77,28,625.52,3,2,3
16984.0,2010-03-01 00:00:00.000,United Kingdom,19,77,1160,10599.42,3,5,5
12516.0,2010-04-01 00:00:00.000,Germany,4,77,74,2648.62,3,3,4
12995.0,2011-09-01 00:00:00.000,United Kingdom,2,77,5,200.72,3,1,1
15744.0,2011-09-01 00:00:00.000,United Kingdom,1,77,3,34.80,3,1,1
13127.0,2011-09-01 00:00:00.000,United Kingdom,1,77,15,259.17,3,1,2
17388.0,2009-12-01 00:00:00.000,United Kingdom,11,77,57,2691.57,3,3,4
15075.0,2011-09-01 00:00:00.000,United Kingdom,1,77,27,773.03,3,2,3
18189.0,2010-03-01 00:00:00.000,United Kingdom,5,77,88,1396.58,3,4,4
16978.0,2010-02-01 00:00:00.000,United Kingdom,3,77,67,768.88,3,3,3
14014.0,2010-05-01 00:00:00.000,United Kingdom,3,76,76,1948.21,3,3,4
14880.0,2011-02-01 00:00:00.000,United Kingdom,3,76,47,706.19,3,3,3
13336.0,2011-09-01 00:00:00.000,United Kingdom,1,76,51,795.12,3,3,3
14652.0,2011-09-01 00:00:00.000,United Kingdom,1,76,29,114.18,3,2,1
15475.0,2011-09-01 00:00:00.000,United Kingdom,1,76,29,454.11,3,2,2
15978.0,2010-03-01 00:00:00.000,United Kingdom,5,76,131,3272.62,3,4,5
16485.0,2009-12-01 00:00:00.000,United Kingdom,7,76,155,2137.68,3,4,4
16872.0,2010-09-01 00:00:00.000,United Kingdom,6,76,18,1213.13,3,2,4
15549.0,2010-01-01 00:00:00.000,United Kingdom,9,76,163,2308.46,3,4,4
16689.0,2011-09-01 00:00:00.000,United Kingdom,3,75,16,303.26,3,2,2
16480.0,2011-09-01 00:00:00.000,United Kingdom,1,75,53,769.29,3,3,3
13787.0,2010-01-01 00:00:00.000,United Kingdom,9,75,94,1173.70,3,4,3
17498.0,2011-09-01 00:00:00.000,United Kingdom,1,75,17,272.22,3,2,2
14561.0,2011-06-01 00:00:00.000,United Kingdom,3,75,69,1080.76,3,3,3
15799.0,2010-10-01 00:00:00.000,United Kingdom,4,75,155,1424.29,3,4,4
14152.0,2010-02-01 00:00:00.000,United Kingdom,9,74,135,1975.44,3,4,4
15312.0,2009-12-01 00:00:00.000,United Kingdom,14,74,165,2916.49,3,4,5
12348.0,2010-09-01 00:00:00.000,Finland,5,74,51,2019.40,3,3,4
18155.0,2011-02-01 00:00:00.000,United Kingdom,4,74,28,347.82,3,2,2
12545.0,2011-03-01 00:00:00.000,Spain,2,74,50,1000.39,3,3,3
17154.0,2011-09-01 00:00:00.000,United Kingdom,1,74,23,329.34,3,2,2
16594.0,2011-09-01 00:00:00.000,United Kingdom,1,74,53,181.09,3,3,1
16342.0,2011-06-01 00:00:00.000,United Kingdom,4,74,15,322.41,3,1,2
14757.0,2011-09-01 00:00:00.000,United Kingdom,1,74,19,420.50,3,2,2
16198.0,2010-09-01 00:00:00.000,United Kingdom,2,74,33,1030.04,3,2,3
15366.0,2010-02-01 00:00:00.000,United Kingdom,7,74,138,2389.08,3,4,4
13670.0,2011-09-01 00:00:00.000,United Kingdom,1,74,25,349.70,3,2,2
18066.0,2010-10-01 00:00:00.000,United Kingdom,3,74,53,1440.40,3,3,4
14806.0,2010-09-01 00:00:00.000,United Kingdom,2,74,20,303.43,3,2,2
12823.0,2010-01-01 00:00:00.000,United Kingdom,18,74,18,6501.50,3,2,5
13390.0,2011-09-01 00:00:00.000,United Kingdom,1,74,13,544.08,3,1,2
15626.0,2010-10-01 00:00:00.000,United Kingdom,4,74,82,1049.37,3,4,3
16603.0,2011-09-01 00:00:00.000,United Kingdom,2,74,34,482.47,3,2,2
12412.0,2010-06-01 00:00:00.000,Denmark,8,74,131,2581.03,3,4,4
13927.0,2010-09-01 00:00:00.000,United Kingdom,3,74,44,689.96,3,3,3
17172.0,2009-12-01 00:00:00.000,United Kingdom,6,74,43,910.99,3,3,3
16383.0,2010-02-01 00:00:00.000,United Kingdom,9,74,423,2910.84,3,5,5
14908.0,2010-09-01 00:00:00.000,United Kingdom,2,73,14,381.90,3,1,2
13233.0,2010-01-01 00:00:00.000,United Kingdom,4,73,76,1176.46,3,3,3
17674.0,2010-12-01 00:00:00.000,United Kingdom,2,73,38,851.70,3,3,3
13639.0,2010-09-01 00:00:00.000,United Kingdom,2,73,59,1346.27,3,3,4
15958.0,2010-06-01 00:00:00.000,United Kingdom,4,73,74,492.99,3,3,2
16778.0,2011-03-01 00:00:00.000,United Kingdom,2,73,16,245.94,3,1,1
15243.0,2010-09-01 00:00:00.000,United Kingdom,2,73,61,927.28,3,3,3
16468.0,2010-08-01 00:00:00.000,United Kingdom,3,73,45,787.52,3,3,3
13434.0,2010-02-01 00:00:00.000,United Kingdom,5,73,35,1666.86,3,2,4
13866.0,2011-09-01 00:00:00.000,United Kingdom,1,73,7,145.67,3,1,1
14473.0,2011-03-01 00:00:00.000,United Kingdom,2,73,7,234.34,3,1,1
17997.0,2011-06-01 00:00:00.000,United Kingdom,12,73,180,1511.30,3,4,4
15154.0,2010-08-01 00:00:00.000,United Kingdom,4,73,195,1332.26,3,5,4
13405.0,2009-12-01 00:00:00.000,United Kingdom,9,73,46,1196.56,3,3,4
13514.0,2010-01-01 00:00:00.000,United Kingdom,4,73,21,815.90,3,2,3
14272.0,2010-05-01 00:00:00.000,United Kingdom,4,73,64,920.81,3,3,3
17788.0,2011-08-01 00:00:00.000,United Kingdom,2,73,5,1117.90,3,1,3
17480.0,2010-09-01 00:00:00.000,United Kingdom,3,73,56,896.72,3,3,3
16629.0,2011-09-01 00:00:00.000,United Kingdom,2,73,64,417.73,3,3,2
14818.0,2010-03-01 00:00:00.000,United Kingdom,6,73,107,1170.41,3,4,3
16573.0,2011-02-01 00:00:00.000,United Kingdom,4,73,46,648.41,3,3,3
17061.0,2011-04-01 00:00:00.000,United Kingdom,12,73,101,5116.13,3,4,5
17805.0,2010-04-01 00:00:00.000,United Kingdom,2,73,11,927.03,3,1,3
18278.0,2010-10-01 00:00:00.000,United Kingdom,2,73,24,414.20,3,2,2
12987.0,2010-01-01 00:00:00.000,United Kingdom,6,73,68,1298.51,3,3,4
16266.0,2010-02-01 00:00:00.000,United Kingdom,14,73,109,1757.95,3,4,4
14101.0,2010-03-01 00:00:00.000,United Kingdom,14,73,91,9942.13,3,4,5
13555.0,2010-01-01 00:00:00.000,United Kingdom,16,73,413,8906.34,3,5,5
17656.0,2011-08-01 00:00:00.000,United Kingdom,5,72,82,1674.69,3,4,4
13979.0,2009-12-01 00:00:00.000,United Kingdom,11,72,412,3326.83,3,5,5
16181.0,2011-09-01 00:00:00.000,United Kingdom,1,72,11,305.54,3,1,2
17591.0,2010-01-01 00:00:00.000,United Kingdom,9,72,269,2765.72,3,5,4
